gene_id,Con_PTH_1,Con_PTH_2,Con_PTH_3,Con_PTH_4,Con_Veh_1,Con_Veh_2,Con_Veh_3,Con_Veh_4
ENSMUSG00000073953|Olfr596,0,0,0,0,0,0,0,0
ENSMUSG00000075228|Gm10813,0,0,0,0,0,0,0,0
MSTRG.11617|Taf13,2120,1490,1819,1851,1057,985,1023,1150
ENSMUSG00000081097|Gm12135,0,0,0,0,0,0,0,0
ENSMUSG00000098161|Platr11,0,0,0,0,0,0,0,0
MSTRG.18076|Rab3a,506,251,436,461,480,423,485,463
ENSMUSG00000077484|Gm25274,0,0,0,0,0,0,0,0
ENSMUSG00000101089|2610016A17Rik,0,0,0,0,0,0,5,0
ENSMUSG00000031957|Ctrb1,0,0,0,0,0,0,3,0
ENSMUSG00000021509|Slc25a48,27,9,2,2,10,7,6,0
MSTRG.8750|Ms4a6c,384,274,332,340,300,159,247,412
MSTRG.4412|Gpr68,36,12,27,16,19,26,32,73
MSTRG.9430|Lrrc8a,1779,729,967,1305,1082,1024,1260,1254
ENSMUSG00000073909|Olfr688,0,0,0,0,0,0,0,0
MSTRG.19093|Npat,1535,1062,1172,1300,1492,1427,1798,1614
MSTRG.17844|Htra4,260,165,176,205,16,24,27,9
ENSMUSG00000089780|Gm16306,0,2,0,0,0,2,0,0
ENSMUSG00000090839|Gm17094,0,0,0,0,0,0,0,0
ENSMUSG00000096119|Gm6228,0,0,0,0,0,0,0,0
MSTRG.1186|Gm16418,32,39,28,28,37,29,33,23
MSTRG.19434|Gm16202,4,0,0,0,0,0,0,0
ENSMUSG00000071665|Foxr2,0,0,0,0,0,0,3,0
ENSMUSG00000093879|Gm25457,0,0,0,0,0,0,0,0
MSTRG.11830|Gm43429,5,6,8,6,4,0,0,6
ENSMUSG00000107584|Gm18716,0,0,0,0,0,0,0,0
MSTRG.506|Ptprn,340,517,421,541,89,48,47,125
ENSMUSG00000098894|Gm27234,0,0,0,0,0,0,0,0
MSTRG.5243|Map3k1,1007,810,715,852,435,420,492,593
MSTRG.12696|Rhbdl2,80,72,89,105,129,132,175,294
MSTRG.17007|RP23-26C21.1,0,2,2,0,0,4,0,2
ENSMUSG00000068252|Apol7b,2,5,0,4,0,0,0,0
ENSMUSG00000109266|RP23-194C20.1,0,0,0,0,0,0,0,0
MSTRG.2751|Gm12219,5,15,12,6,0,0,3,6
MSTRG.19633|Nat6,437,457,332,496,814,1026,922,1008
MSTRG.2927|Map2k4,3954,1799,2444,2900,2615,2656,2997,2919
ENSMUSG00000098359|Mir7649,0,1,1,1,1,1,1,1
MSTRG.14041|Gm17092,11,8,14,18,20,12,13,7
MSTRG.14132|Evi5,3254,2263,2413,2685,3067,3060,3525,3613
ENSMUSG00000103686|Gm37073,0,0,0,0,0,0,0,0
ENSMUSG00000083866|Gm13472,0,0,0,0,0,0,0,0
ENSMUSG00000013653|1810065E05Rik,0,0,0,0,0,0,0,0
ENSMUSG00000094999|Gm17412,0,0,0,0,0,0,0,0
MSTRG.5321|Ngly1,1266,697,890,939,1686,1656,1585,1895
ENSMUSG00000092853|Gm25959,0,0,0,0,0,0,0,0
MSTRG.2857|Mir5100,0,3,0,3,2,1,1,1
MSTRG.14569|Gm42589,0,0,0,0,0,0,0,0
MSTRG.9582|Gm44179,0,3,0,0,0,0,0,0
ENSMUSG00000102677|4930535E02Rik,0,0,0,0,0,0,0,0
ENSMUSG00000077471|Gm24788,0,0,0,0,0,0,0,0
ENSMUSG00000081663|Gm11207,0,0,0,0,0,0,0,0
MSTRG.12929|Pithd1,606,383,499,455,711,743,812,846
ENSMUSG00000072574|Gm17184,0,0,0,0,0,0,0,0
MSTRG.11010|Exosc8,444,438,479,443,573,501,559,564
MSTRG.8398|Adrb2,96,29,69,102,164,123,132,170
MSTRG.13221|Atad3a,1083,823,866,952,910,897,1043,1101
ENSMUSG00000083767|Gm11405,69,41,36,47,42,60,48,36
MSTRG.16808|Kansl2-ps,544,262,342,370,325,394,324,363
MSTRG.3081|Spata22,8,7,6,5,3,3,5,13
ENSMUSG00000085513|Gm16363,2,0,1,1,0,0,1,0
MSTRG.14911|Gng11,687,503,591,585,834,634,698,783
MSTRG.19671|Lamb2,13348,9151,9802,11852,12475,11769,12303,11877
MSTRG.8505|Gm37216,0,0,0,0,0,0,0,0
MSTRG.5758|Gm27177,4,1,4,7,11,3,6,21
MSTRG.2378|Pik3ip1,847,574,657,709,2455,2296,2484,2547
MSTRG.15383|Tmem150a,1582,1022,1049,1271,1288,1249,1516,1440
MSTRG.7265|Gm3355,0,0,1,1,1,2,0,0
ENSMUSG00000056055|Sag,15,37,9,32,5,12,13,9
ENSMUSG00000085860|2410003L11Rik,0,0,4,0,0,3,0,5
ENSMUSG00000085598|Gm14715,0,0,0,0,0,0,0,0
MSTRG.3520|Gm11940,4,0,0,0,0,4,1,3
MSTRG.6561|Nr4a1,12605,7313,9663,11421,501,553,662,571
MSTRG.9911|Gm13785,0,0,2,0,0,0,0,0
MSTRG.17275|Arl6ip1,5519,2986,3618,4197,5108,4930,5489,5587
MSTRG.695|5033417F24Rik,27,17,18,5,8,20,35,29
MSTRG.772|Gm27184,2,0,4,2,1,3,0,1
MSTRG.315|Gm17971,29,85,32,43,11,3,2,4
MSTRG.11878|Pkn2,3778,2137,2519,2797,3142,3217,3506,3557
MSTRG.11143|Gm37973,0,0,7,0,3,0,0,1
MSTRG.4920|Gm15911,10,22,3,8,0,2,8,20
ENSMUSG00000108881|RP24-211E5.4,0,0,0,0,0,0,0,0
ENSMUSG00000087277|2010013B24Rik,0,8,0,7,2,0,0,0
ENSMUSG00000076576|Igkv6-32,0,0,0,0,0,0,0,0
ENSMUSG00000065028|Gm25200,0,0,0,0,0,0,0,0
ENSMUSG00000105098|AC099760.1,1,0,1,1,1,1,1,1
ENSMUSG00000080822|Gm14694,0,0,0,0,0,0,0,0
ENSMUSG00000105590|Gm43364,0,0,0,0,0,0,0,0
ENSMUSG00000022991|Lalba,36,0,0,0,0,0,7,21
MSTRG.10727|Psma7,6222,5315,6235,5282,4166,3798,4116,4176
ENSMUSG00000084125|Gm8757,0,0,0,0,0,0,0,0
ENSMUSG00000109332|RP23-189G24.4,0,0,0,0,0,0,3,3
ENSMUSG00000106763|Gm19102,0,0,0,0,0,0,0,0
MSTRG.8173|Gm10549,0,0,5,0,0,3,0,0
ENSMUSG00000106301|Gm8365,0,0,0,0,0,0,0,0
ENSMUSG00000083815|Gm13435,0,0,0,0,0,0,0,0
MSTRG.5017|Gm26929,0,0,0,0,0,0,0,0
ENSMUSG00000096890|Gm20797,0,0,0,0,0,0,0,0
ENSMUSG00000096193|Gm26134,0,0,0,0,0,0,0,0
ENSMUSG00000052026|Slc6a7,16,41,14,39,23,24,13,25
ENSMUSG00000105766|Gm19666,0,0,0,0,0,0,0,0
ENSMUSG00000083171|Gm12321,0,0,0,0,0,0,0,0
MSTRG.9614|Gm13470,4,5,21,0,6,17,3,24
MSTRG.16269|Relb,1522,1012,1002,1257,688,681,677,713
ENSMUSG00000099952|Gm18356,0,0,0,0,0,0,0,0
MSTRG.12841|Snora16a,9,29,8,5,4,8,8,6
ENSMUSG00000099211|Gm27684,0,0,0,0,0,0,0,0
MSTRG.10996|Gm42899,0,0,0,0,0,0,0,0
ENSMUSG00000056782|Olfr667,0,0,0,0,0,0,0,0
ENSMUSG00000094205|Gm8926,0,0,0,0,0,0,0,0
ENSMUSG00000099448|Gm18801,0,0,0,0,0,0,0,0
MSTRG.19507|Gm28924,0,0,0,0,0,0,0,0
ENSMUSG00000030500|Slc17a6,0,6,0,7,10,0,1,0
MSTRG.10230|Ptpra,6990,3706,4505,5777,6193,6296,6976,6952
MSTRG.10222|Stk35,1488,919,1008,1071,1055,1112,1345,1188
ENSMUSG00000096918|Gm16863,0,0,0,0,0,0,0,10
MSTRG.9335|Ubac1,1455,1038,1151,1195,1361,1390,1397,1462
MSTRG.18220|Nfix,33786,21181,25324,27187,34915,35454,38061,34028
MSTRG.308|4930444A19Rik,0,1,0,2,0,0,0,0
ENSMUSG00000025370|Cdh9,0,0,0,0,5,0,0,0
ENSMUSG00000085053|Gm14809,0,0,0,0,0,0,0,0
MSTRG.18446|Psmd7,4969,2863,3744,3882,4294,4096,4531,4371
MSTRG.5394|Gm2274,278,216,243,75,293,224,188,148
MSTRG.6179|Slurp1,0,0,4,3,0,3,0,0
ENSMUSG00000095873|Ang-ps3,0,0,0,0,0,0,0,0
ENSMUSG00000108529|RP24-425H24.3,0,0,0,0,0,0,0,0
ENSMUSG00000066704|Cyp2b19,0,0,0,0,0,0,0,0
ENSMUSG00000099916|Gm28318,0,0,0,0,0,0,0,0
ENSMUSG00000063586|Gm5513,5,1,0,2,4,0,2,6
MSTRG.2590|Mpg,723,535,580,596,764,813,713,800
ENSMUSG00000090552|Gm17158,0,0,0,0,0,0,0,0
MSTRG.16240|Sympk,3668,2657,2442,3027,3782,3658,4030,4439
ENSMUSG00000049493|Pls1,67,48,45,63,69,36,78,69
ENSMUSG00000021301|Hecw1,20,14,12,11,21,24,12,16
MSTRG.9519|Zbtb34,947,648,628,679,866,758,1129,955
MSTRG.14945|Gm16055,0,2,0,0,0,0,0,0
ENSMUSG00000086835|Gm11775,0,0,0,0,0,0,0,0
ENSMUSG00000095612|Ighv5-4,0,0,0,0,0,0,0,0
MSTRG.3819|Sec14l1,7336,4044,4748,5916,4355,4316,4752,4689
MSTRG.238|Pou3f3,213,82,148,181,296,233,292,246
ENSMUSG00000082411|Gm12016,0,0,0,0,0,0,0,0
ENSMUSG00000105266|Gm18546,0,0,0,0,0,0,0,0
ENSMUSG00000066359|Tcl1b1,0,0,0,0,0,0,0,0
ENSMUSG00000100885|Gm29446,0,0,0,0,0,0,0,0
ENSMUSG00000082253|Gm14639,19,8,20,6,15,10,10,21
MSTRG.16210|Tmem160,1079,759,992,989,1053,816,813,984
ENSMUSG00000096278|Dcpp2,0,0,0,0,0,0,18,0
ENSMUSG00000075171|Olfr1095,0,0,0,0,0,0,0,0
ENSMUSG00000100655|Gm21462,0,0,0,0,0,0,0,0
MSTRG.13161|RP23-445E20.7,13,13,4,7,5,3,0,15
ENSMUSG00000106641|Gm43534,0,0,0,0,0,0,0,2
ENSMUSG00000098823|Mir8111,0,3,0,0,0,0,0,0
ENSMUSG00000106523|Gm44497,0,0,0,0,0,0,0,0
ENSMUSG00000094312|Gm23242,0,0,0,0,0,0,0,0
ENSMUSG00000084338|Gm13531,0,0,2,0,0,0,0,0
ENSMUSG00000096179|Gm15090,0,0,0,0,0,0,0,0
MSTRG.16130|Fam71e2,0,0,0,0,0,0,0,0
ENSMUSG00000100758|Gm3332,0,0,0,0,0,0,0,0
MSTRG.445|Gm10558,0,0,0,0,0,0,0,0
ENSMUSG00000104898|Gm30043,0,0,0,0,0,0,0,0
MSTRG.1734|Lilr4b,1309,1932,1452,1681,824,714,814,1574
MSTRG.11784|Sec24b,3330,1993,2151,2682,2814,2842,3117,3300
MSTRG.19356|Fam214a,588,511,445,515,1476,1333,1702,1792
ENSMUSG00000109505|RP23-242J3.3,0,0,0,0,0,0,0,0
ENSMUSG00000092483|Gm20421,2,8,11,0,0,0,0,5
MSTRG.14232|Gm15736,0,0,0,0,0,0,0,0
MSTRG.18313|Gm7418,0,0,2,8,0,3,0,0
ENSMUSG00000066009|Gm13051,0,1,0,0,0,0,0,0
ENSMUSG00000108392|RP23-179K11.3,0,0,0,0,0,0,0,0
MSTRG.12604|Gm22335,0,0,0,0,0,0,0,0
MSTRG.11993|Gm24337,0,0,0,0,0,0,0,0
ENSMUSG00000095885|Gm26432,0,0,0,0,0,0,0,0
MSTRG.19656|Mst1,11,17,6,6,14,10,23,4
MSTRG.706|Mir6902,0,0,1,0,0,0,0,0
MSTRG.1253|Copa,27658,17931,19487,22891,23110,24388,27030,28812
ENSMUSG00000107626|RP24-346C2.6,0,0,0,0,0,0,0,0
ENSMUSG00000097376|Gm8705,0,2,0,0,0,0,0,0
ENSMUSG00000026770|Il2ra,2,1,0,0,7,0,4,0
MSTRG.1130|Vamp4,1969,1411,1739,1516,1722,1743,1935,1944
MSTRG.5175|Smn1,765,398,464,575,599,676,612,728
MSTRG.9792|Gm14426,0,4,0,0,0,0,0,0
MSTRG.15987|Strap,9146,4798,6477,6697,4860,5234,5404,5726
MSTRG.7867|Gm25348,0,0,0,0,0,0,0,0
ENSMUSG00000028536|2610528J11Rik,0,0,0,0,0,0,0,0
ENSMUSG00000089002|Gm23855,0,0,0,0,0,0,0,0
MSTRG.9918|Slc35c1,756,378,473,488,887,745,961,1056
ENSMUSG00000096706|Gm21854,0,0,0,0,0,0,0,0
ENSMUSG00000094903|Gm23575,0,0,0,0,0,0,0,0
ENSMUSG00000103811|Gm38004,0,0,4,0,0,0,8,2
ENSMUSG00000083787|Gm11644,0,0,0,0,0,0,0,0
ENSMUSG00000104336|Gm34240,0,0,0,0,0,0,0,0
MSTRG.15860|Lrrc23,7,8,3,6,0,5,17,11
MSTRG.17276|Smg1,4933,4234,4163,3996,4935,4329,5079,5038
MSTRG.1564|Gm10827,0,0,5,10,4,0,0,3
ENSMUSG00000092919|Gm24080,0,0,0,0,0,0,0,0
ENSMUSG00000104009|Gm38337,0,0,0,0,0,0,0,0
ENSMUSG00000068009|Bpifb6,0,0,0,0,0,0,0,0
MSTRG.14236|Iscu,3002,2052,2612,2479,2853,2489,2639,2747
ENSMUSG00000077858|Gm25063,0,0,0,0,0,0,0,0
ENSMUSG00000106604|Gm42535,0,0,0,0,0,0,0,0
MSTRG.19620|Mapkapk3,1452,981,1029,1199,581,617,618,731
ENSMUSG00000072100|Cldn34b1,0,0,0,0,0,0,0,0
ENSMUSG00000058662|Olfr69,0,0,0,0,0,0,0,0
ENSMUSG00000108342|RP23-174D7.3,0,0,0,0,0,0,0,0
ENSMUSG00000067526|Olfr1425,0,0,0,0,0,0,0,0
MSTRG.16391|1700028B04Rik,0,0,0,0,0,0,0,0
MSTRG.13505|Gpn1,688,499,515,521,617,648,623,785
ENSMUSG00000085601|Gm4969,19,4,4,4,12,3,28,22
MSTRG.17056|Gm8398,0,0,0,0,0,0,0,0
MSTRG.19688|Ip6k2,1424,1840,1477,1503,1908,1713,2016,2122
MSTRG.9763|Gm13665,0,0,0,0,0,0,0,0
ENSMUSG00000001053|N4bp3,28,14,18,23,29,35,52,55
ENSMUSG00000073686|Gm10564,0,0,0,0,0,0,0,0
ENSMUSG00000078935|1700025C18Rik,0,0,0,0,0,0,0,0
ENSMUSG00000077663|Gm26144,0,0,0,0,0,0,0,0
MSTRG.13734|Sepsecs,954,705,796,710,878,800,1098,940
MSTRG.10042|Fam98b,1910,1087,1301,1502,1554,1589,2012,1760
ENSMUSG00000073554|Gm6960,0,1,2,0,0,6,0,0
ENSMUSG00000047197|Gjd3,19,5,3,12,0,6,14,0
ENSMUSG00000021314|Amph,13,6,24,19,36,24,10,26
MSTRG.6346|Csdc2,2737,1647,1713,1978,714,666,780,689
MSTRG.5031|Mrpl36,1028,706,801,943,986,961,1076,1142
ENSMUSG00000089381|Gm24678,0,0,0,0,0,0,0,0
ENSMUSG00000098758|7630403G23Rik,0,0,0,0,0,0,0,0
MSTRG.11067|Gm37589,3,13,8,9,3,2,1,4
ENSMUSG00000089094|Gm25659,0,0,0,0,0,0,0,0
MSTRG.17881|Gm8051,0,0,0,0,0,0,2,0
ENSMUSG00000079532|Gm6890,0,0,0,0,0,0,0,0
MSTRG.14396|Pptc7,3206,1991,2141,2731,1286,1344,1471,1447
ENSMUSG00000095007|Igkv12-41,0,0,0,0,0,0,0,0
ENSMUSG00000061928|Dsg1b,0,0,0,0,0,0,0,0
ENSMUSG00000020295|Hbq1a,0,0,0,0,0,0,0,0
MSTRG.9751|Rapgef4os3,0,0,0,0,16,0,2,2
ENSMUSG00000029586|Spdye4b,0,0,0,0,0,0,0,0
ENSMUSG00000065630|Gm24256,0,0,0,0,0,0,0,0
MSTRG.8581|Yif1a,4623,2711,3690,3767,3584,3262,3720,3885
ENSMUSG00000106718|Gm20052,0,0,0,0,0,2,0,0
ENSMUSG00000062629|Olfr114,0,0,0,0,0,0,0,0
ENSMUSG00000103302|Gm37803,0,0,0,0,0,0,0,0
MSTRG.9033|Sfr1,6116,3657,3952,4855,5551,6001,6084,6542
ENSMUSG00000099334|Gm26379,0,0,0,0,0,0,0,0
MSTRG.16713|RP23-181P23.1,110,37,73,101,98,163,121,139
MSTRG.5401|Dennd6a,1203,678,819,977,1260,1525,1553,1457
ENSMUSG00000084740|Gm25294,0,0,0,0,0,0,0,0
MSTRG.7544|Pram1,0,0,1,0,3,1,1,2
MSTRG.9481|1110008P14Rik,852,675,879,722,720,767,687,858
MSTRG.10933|Mfsd8,635,488,513,544,709,560,748,700
MSTRG.2523|Ehbp1,3769,2902,3281,3242,3258,3286,3832,3348
ENSMUSG00000080069|Gm41,0,0,0,0,0,0,0,0
ENSMUSG00000096289|Olfr1484,0,0,0,0,0,0,0,0
ENSMUSG00000104832|Igkv15-102,0,0,0,0,0,0,0,0
ENSMUSG00000038805|Six3,6,2,0,3,0,0,0,0
MSTRG.2286|B4galnt1,2030,998,1360,1683,2129,2075,2357,2404
MSTRG.13836|Gm43282,0,0,0,0,0,0,0,0
MSTRG.13249|Noc2l,2686,1899,1916,2345,2430,2748,3103,3108
ENSMUSG00000082827|Gm5397,0,0,0,0,0,0,0,0
ENSMUSG00000054134|Umodl1,0,0,0,0,0,0,1,0
MSTRG.16599|Syt3,44,9,28,32,40,22,33,19
MSTRG.4497|Mir341,0,2,3,2,0,0,1,2
ENSMUSG00000095979|Gm21209,0,0,0,0,0,0,0,0
ENSMUSG00000077379|Gm25170,0,0,0,0,0,0,0,0
ENSMUSG00000082291|Gm5762,0,0,0,0,0,0,0,0
MSTRG.17521|1700007K09Rik,0,0,3,0,1,0,0,0
ENSMUSG00000093964|Gm26179,0,0,0,0,0,0,0,0
MSTRG.5580|Slc7a8,1590,823,1137,1177,1617,1534,1478,1692
MSTRG.15591|Xpc,493,369,418,421,740,894,837,858
MSTRG.11327|S100a3,0,13,2,0,4,2,14,16
MSTRG.3920|Hmga1-rs1,500,354,414,346,328,286,266,361
MSTRG.10111|Trp53bp1,2555,2053,2229,2163,2266,2267,2526,2609
MSTRG.555|Gm28941,25,40,19,33,24,14,25,20
MSTRG.18842|1700084C06Rik,0,5,5,0,3,10,3,3
MSTRG.4438|Ifi27,5970,4474,4622,5024,4481,4042,4360,4579
MSTRG.5631|Zmym5,1246,1175,1276,1244,1169,1050,1185,1217
ENSMUSG00000108973|RP23-187C5.2,0,0,0,0,0,0,0,0
ENSMUSG00000103213|Gm38289,0,0,0,0,0,0,0,0
ENSMUSG00000103434|Gm36993,0,0,0,0,0,0,0,0
MSTRG.5767|Bin3,671,476,552,587,805,636,753,766
ENSMUSG00000097226|Gm26600,0,0,0,0,0,0,0,0
ENSMUSG00000096907|Gm6113,0,0,0,0,0,0,0,0
MSTRG.18042|Ndufa13,3575,2503,2961,3109,3088,2450,2817,2840
ENSMUSG00000103269|Gm36978,0,0,0,0,0,0,0,0
MSTRG.6044|Zfp706,4435,2762,3304,3401,3690,4043,3921,4127
MSTRG.10259|Gm14285,1,4,0,3,0,0,0,0
ENSMUSG00000049291|Prss38,0,0,0,0,0,0,0,0
ENSMUSG00000103052|Gm38272,0,0,0,0,0,0,0,0
MSTRG.11805|Gm42876,0,3,0,10,0,0,0,0
MSTRG.15606|A730049H05Rik,42,121,86,71,4,0,12,2
MSTRG.14722|Gm5564,63,47,97,58,75,79,69,58
MSTRG.19142|Man2c1os,15,21,24,12,34,21,15,34
ENSMUSG00000051965|Nanos2,0,0,0,0,0,0,1,0
ENSMUSG00000068824|Olfr1083-ps,0,0,0,0,0,0,0,0
ENSMUSG00000085688|Gm15395,0,0,0,0,0,0,0,0
MSTRG.10787|Zfp704,2370,1635,1595,1681,2440,2336,2721,2588
MSTRG.7393|Chtf18,290,182,210,252,261,219,254,314
MSTRG.3563|Becn1,4033,3052,3370,3516,2896,2749,3024,3438
ENSMUSG00000090936|Gm17705,11,9,0,6,10,0,7,6
ENSMUSG00000039981|Zc3h12d,39,55,26,38,41,47,53,99
MSTRG.18841|Raver1,3250,2087,2214,2723,3368,3183,3726,3593
MSTRG.4445|Gm8893,3,0,0,2,3,1,0,0
MSTRG.11406|Mtmr11,1121,925,967,949,1074,1293,1106,1441
ENSMUSG00000097851|Platr30,0,0,0,0,0,0,0,0
ENSMUSG00000056821|1700028I16Rik,5,0,4,7,2,4,2,16
MSTRG.12845|Phactr4,909,544,530,832,1160,1234,1339,1249
ENSMUSG00000103890|Gm28724,0,0,0,0,0,0,0,0
ENSMUSG00000053194|Cib4,0,0,0,0,0,0,0,0
MSTRG.20512|Yy2,4,1,1,1,18,1,1,0
ENSMUSG00000096558|Gm23568,0,0,0,0,0,0,0,0
MSTRG.1352|Gm38359,0,0,0,0,0,0,0,0
ENSMUSG00000073723|Gm13102,0,0,0,0,0,0,0,0
MSTRG.16638|Cd37,264,263,226,234,213,148,198,292
MSTRG.20575|Mid1,5934,5240,5215,5979,6649,7376,6921,6770
ENSMUSG00000081980|Gm13702,0,0,0,0,0,0,0,0
MSTRG.608|Gm29055,0,0,0,0,0,0,0,0
MSTRG.18672|n-R5s119,0,0,0,0,0,0,0,0
MSTRG.13018|Gm13038,0,0,0,0,0,0,0,0
MSTRG.15829|Gm5112,35,44,23,32,82,40,22,64
ENSMUSG00000055045|Gm11190,0,0,0,0,0,0,0,0
MSTRG.9468|Prrc2b,13833,7878,9564,10790,12488,11116,12380,12232
ENSMUSG00000060311|Mucl1,0,0,0,0,0,0,0,0
ENSMUSG00000071714|Csf2rb2,137,102,81,115,74,26,38,88
ENSMUSG00000075219|Olfr994,0,0,0,0,0,0,0,0
MSTRG.17411|RP23-142A14.5,2,2,7,8,1,5,4,3
ENSMUSG00000089114|Gm25906,0,0,0,0,0,0,0,0
MSTRG.2230|Gm25709,0,0,0,0,0,0,0,0
MSTRG.13455|Nom1,1590,1092,1222,1441,1383,1213,1268,1408
MSTRG.10708|Gm14419,194,68,168,63,82,83,127,144
MSTRG.1473|A330023F24Rik,17,34,14,38,12,13,41,21
ENSMUSG00000078180|Gm20900,5,6,5,4,11,3,5,6
MSTRG.8818|Gm17800,0,0,6,0,10,4,5,2
MSTRG.7566|Slc39a7,11513,6624,7875,7580,9262,9412,9898,10085
MSTRG.11396|C920021L13Rik,11,39,33,29,11,41,24,26
MSTRG.16020|Gm23071,0,0,0,0,0,0,0,0
ENSMUSG00000103809|Gm37061,0,0,0,0,0,0,0,0
MSTRG.1763|Sowahc,657,304,329,339,507,527,465,508
ENSMUSG00000103401|Gm37929,0,0,0,0,0,0,0,0
MSTRG.5911|A330035P11Rik,112,81,127,87,208,168,186,202
MSTRG.16532|RP23-435E16.3,3,2,8,6,23,12,23,16
MSTRG.15045|Ahcyl2,1860,1385,1351,1707,898,869,856,978
MSTRG.1724|Mir1929,0,1,0,0,0,0,0,0
MSTRG.18167|Anapc10,576,458,593,460,444,539,638,537
ENSMUSG00000023829|Slc22a1,8,2,0,3,0,0,0,2
MSTRG.14561|Gm23761,0,0,0,0,0,0,0,0
ENSMUSG00000081164|Gm8722,0,0,0,0,0,0,0,0
ENSMUSG00000098036|Gm8955,0,0,0,0,0,0,0,0
ENSMUSG00000082635|Gm14750,0,0,0,0,0,0,0,0
ENSMUSG00000087137|4930509K18Rik,0,0,0,0,0,0,0,0
ENSMUSG00000099517|Hist1h3g,9,5,15,8,2,6,6,7
MSTRG.6751|Slc25a1,4923,2774,3552,3833,4142,3768,3840,4639
MSTRG.20513|Gm6568,0,0,0,2,0,0,3,0
MSTRG.10070|Vps18,2296,1323,1594,1936,1648,1612,1675,1537
ENSMUSG00000074758|Gm5535,9,4,0,4,0,8,25,15
MSTRG.14328|Gm43785,0,0,0,0,0,0,0,0
MSTRG.2638|Gm12166,107,64,128,65,62,41,59,54
ENSMUSG00000082338|Gm12327,0,0,0,0,0,0,0,0
ENSMUSG00000056912|1700017N19Rik,0,0,0,0,0,0,0,0
ENSMUSG00000089307|Gm24843,0,0,0,0,0,0,0,0
ENSMUSG00000083150|Gm11852,0,0,0,0,1,1,4,1
ENSMUSG00000082663|Trav13-3,0,0,0,0,0,0,0,0
MSTRG.5415|Selk,5930,4177,5799,4927,3601,3501,3613,3935
ENSMUSG00000094727|Gm2825,0,0,0,0,0,0,0,0
ENSMUSG00000058802|Olfr97,0,0,0,0,0,0,0,0
ENSMUSG00000076212|Mir680-1,0,0,0,0,0,0,0,0
MSTRG.3547|Ptrf,33557,25601,30020,29229,35761,33343,35225,33358
MSTRG.11021|Gm42607,6,6,2,0,0,0,0,0
MSTRG.3034|Camta2,2480,2071,1905,2101,1516,1484,1640,1802
ENSMUSG00000092382|Vmn2r-ps59,0,0,0,0,0,0,0,0
ENSMUSG00000098150|4921515E04Rik,0,0,0,0,0,0,0,0
MSTRG.896|Ppfia4,184,172,218,182,255,213,268,406
ENSMUSG00000101770|Gm28718,0,0,0,0,0,0,0,0
ENSMUSG00000100697|Gm29184,0,0,0,0,0,0,0,0
ENSMUSG00000099162|Gm27168,0,0,0,0,0,0,0,0
ENSMUSG00000076512|Igkv9-123,0,0,0,0,0,0,0,0
ENSMUSG00000074419|Gm15448,39,35,11,45,17,0,27,33
MSTRG.5149|Nsa2,5130,3226,3814,4118,4481,4071,4256,4511
ENSMUSG00000087867|Gm24443,0,0,0,0,0,0,0,0
ENSMUSG00000084445|Gm26252,0,0,0,0,0,0,0,0
MSTRG.18468|Il34,1543,968,1175,1234,1922,1708,1862,1761
MSTRG.10696|Rps8-ps2,443,487,511,405,377,299,366,274
ENSMUSG00000089589|Gm23343,0,0,0,0,0,0,0,0
MSTRG.8582|Cnih2,243,82,133,189,194,215,232,135
ENSMUSG00000104395|Gm37957,0,0,0,0,0,0,0,0
ENSMUSG00000083385|Gm11411,0,0,0,0,0,0,0,0
MSTRG.2475|Vstm2a,185,131,109,149,215,195,148,202
ENSMUSG00000089549|Gm25831,0,0,0,0,0,0,0,0
ENSMUSG00000086715|B230112J18Rik,0,0,0,0,0,0,0,0
ENSMUSG00000081864|Olfr405-ps1,0,0,0,0,0,0,0,0
MSTRG.10469|Gm14251,4,0,0,0,0,0,3,2
ENSMUSG00000030098|Grip2,8,10,6,4,10,12,2,6
ENSMUSG00000094430|Gm933,0,0,0,0,0,0,0,0
ENSMUSG00000094855|AC133095.1,0,0,0,0,0,0,0,0
MSTRG.5521|Exoc5,4148,2395,2775,3194,2786,2861,3106,3356
MSTRG.83|Ube2w,2982,1736,2000,2247,2324,2453,2484,2473
MSTRG.19108|Mir5710,0,0,0,0,0,0,0,0
MSTRG.14620|Gm43278,3,0,0,0,6,15,1,0
MSTRG.9011|Sufu,1972,1102,1187,1471,1711,1652,1819,1878
ENSMUSG00000062833|Sval3,0,0,0,0,0,0,0,0
ENSMUSG00000096106|Trav5d-4,0,0,0,0,0,0,0,0
ENSMUSG00000071204|Gm10319,0,0,0,2,0,0,0,0
ENSMUSG00000083595|Gm9200,3,2,0,0,9,9,2,3
ENSMUSG00000097148|Gm3839,88,35,52,64,58,71,66,74
ENSMUSG00000088733|Gm23895,0,0,0,0,0,0,0,0
ENSMUSG00000079011|Gm11033,0,0,0,0,0,0,0,0
MSTRG.18298|Ogfod1,1347,808,943,1074,1238,1261,1518,1414
MSTRG.3628|Arhgap27,291,261,269,209,257,302,372,416
MSTRG.2961|Borcs6,926,624,710,913,973,741,629,734
ENSMUSG00000101898|Gm28122,0,0,0,0,0,0,0,0
ENSMUSG00000084758|Gm12798,0,0,0,0,5,0,4,0
MSTRG.14967|Gm25470,0,0,0,0,0,0,0,0
ENSMUSG00000101579|Gm21181,0,0,0,0,0,0,0,0
